1,2,3,4
5.857274280457353,0.0,0.0,0.0
5.904772015499761,0.0,0.0,0.0
5.829462247067161,0.0,0.0,0.0
5.830647063448383,0.0,0.0,0.0
5.912781716639602,0.0,0.0,0.0
5.981526701348339,0.0,0.0,0.0
5.969629863967099,0.0,0.0,0.0
6.065039782132751,0.0,0.0,0.0
6.0047505938242285,0.0,0.0,0.0
6.005656819610309,0.0,0.0,0.0
5.949943416585518,0.0,0.0,0.0
5.977065847026836,0.0,0.0,0.0
6.058812650268171,0.0,0.0,0.0
6.000708745127377,0.0,0.0,0.0
6.00360718299919,0.0,0.0,0.0
6.032704599819614,0.0,0.0,0.0
6.065560883578335,0.0,0.0,0.0
6.015769034636959,0.0,0.0,0.0
6.0313346683943925,0.0,0.0,0.0
5.9670588235294115,0.0,0.0,0.0
5.898559799624294,0.0,0.0,0.0
5.943384958394714,0.0,0.0,0.0
5.904105296145408,0.0,0.0,0.0
5.889628180039139,0.0,0.0,0.0
5.859163760335436,0.0,0.0,0.0
5.856873822975519,0.0,0.0,0.0
5.8517370867361675,0.0,0.0,0.0
5.877781702578594,0.0,0.0,0.0
5.872250323491354,0.0,0.0,0.0
5.928059060683805,0.0,0.0,0.0
5.953580144348098,0.0,0.0,0.0
6.037794905903986,0.0,0.0,0.0
6.044915782907048,0.0,0.0,0.0
6.010298018411609,0.0,0.0,0.0
5.9412404787812845,0.0,0.0,0.0
6.009733633366475,0.0,0.0,0.0
6.031236544408346,0.0,0.0,0.0
5.979232319057705,0.0,0.0,0.0
6.0098753820832345,0.0,0.0,0.0
6.08142823779744,0.0,0.0,0.0
6.042220484753714,0.0,0.0,0.0
6.028752995103655,0.0,0.0,0.0
5.998367473860147,0.0,0.0,0.0
6.0289579871825305,0.0,0.0,0.0
5.936384713574908,0.0,0.0,0.0
5.914546827401255,0.0,0.0,0.0
5.910685059621231,0.0,0.0,0.0
5.94106090373281,0.0,0.0,0.0
5.913699599151145,0.0,0.0,0.0
5.877052070681346,0.0,0.0,0.0
5.87145429399024,0.0,0.0,0.0
5.8465968790131155,0.0,0.0,0.0
5.912675061786513,0.0,0.0,0.0
5.9698681732580035,0.0,0.0,0.0
5.974442143108368,0.0,0.0,0.0
6.017960580025657,0.0,0.0,0.0
6.023889452728549,0.0,0.0,0.0
5.959849920705529,0.0,0.0,0.0
5.9672131147541,0.0,0.0,0.0
6.030338389731621,0.0,0.0,0.0
5.967961959699106,0.0,0.0,0.0
6.0256909303230834,0.0,0.0,0.0
6.043266419801207,0.0,0.0,0.0
6.0306643952299845,0.0,0.0,0.0
6.081999219055058,0.0,0.0,0.0
6.064549986880084,0.0,0.0,0.0
5.990435830644222,0.0,0.0,0.0
6.003283045415462,0.0,0.0,0.0
5.942292695606967,0.0,0.0,0.0
5.93777915873694,0.0,0.0,0.0
5.950491406948021,0.0,0.0,0.0
5.928242007347769,0.0,0.0,0.0
5.92116101196313,0.0,0.0,0.0
5.918375347943702,0.0,0.0,0.0
5.840984974958264,0.0,0.0,0.0
5.869922517022775,0.0,0.0,0.0
5.885533087279721,0.0,0.0,0.0
5.949096965596211,0.0,0.0,0.0
6.0615718018994205,0.0,0.0,0.0
6.15530752790311,0.0,0.0,0.0
6.015147177471826,0.0,0.0,0.0
6.033834586466166,0.0,0.0,0.0
6.018867924528302,0.0,0.0,0.0
6.026638809088535,0.0,0.0,0.0
6.0262828535669595,0.0,0.0,0.0
6.035142522452167,0.0,0.0,0.0
6.103601843894054,0.0,0.0,0.0
6.027595473102165,0.0,0.0,0.0
6.076307112576543,0.0,0.0,0.0
5.973019072724455,0.0,0.0,0.0
6.028506893060208,0.0,0.0,0.0
5.976384396555083,0.0,0.0,0.0
5.929697851445793,0.0,0.0,0.0
5.866645907127008,0.0,0.0,0.0
5.944231614645482,0.0,0.0,0.0
5.88532839673559,0.0,0.0,0.0
5.937736884753118,0.0,0.0,0.0
5.85525802170349,0.0,0.0,0.0
5.849536403114118,0.0,0.0,0.0
5.9030328470983315,0.0,0.0,0.0
5.924757472986829,0.0,0.0,0.0
5.971630835140149,0.0,0.0,0.0
5.980066445182724,0.0,0.0,0.0
6.029677318049776,0.0,0.0,0.0
6.041054192574863,0.0,0.0,0.0
6.020192533458558,0.0,0.0,0.0
5.939667939823837,0.0,0.0,0.0
6.039470555599587,0.0,0.0,0.0
5.965671872583888,0.0,0.0,0.0
6.0813450950210175,0.0,0.0,0.0
6.024397873005944,0.0,0.0,0.0
6.0145893795591805,0.0,0.0,0.0
5.987370390582365,0.0,0.0,0.0
5.996222851746931,0.0,0.0,0.0
6.003308910423067,0.0,0.0,0.0
5.939384446706868,0.0,0.0,0.0
5.933752443340905,0.0,0.0,0.0
5.8929556740849725,0.0,0.0,0.0
5.923095294960592,0.0,0.0,0.0
5.886783524262083,0.0,0.0,0.0
5.893431875074501,0.0,0.0,0.0
5.791261567295302,0.0,0.0,0.0
5.8433242865800645,0.0,0.0,0.0
5.890038321783849,0.0,0.0,0.0
5.919540229885057,0.0,0.0,0.0
5.856868659171921,0.0,0.0,0.0
5.956135151155897,0.0,0.0,0.0
6.026934248745708,0.0,0.0,0.0
6.04529201430274,0.0,0.0,0.0
6.009379719668265,0.0,0.0,0.0
5.93897653559702,0.0,0.0,0.0
5.8825836307306165,0.0,0.0,0.0
6.007521340310802,0.0,0.0,0.0
5.967635837389817,0.0,0.0,0.0
6.01026084563521,0.0,0.0,0.0
6.160174406647196,0.0,0.0,0.0
6.021919788028423,0.0,0.0,0.0
6.004884355696022,0.0,0.0,0.0
5.945752180666747,0.0,0.0,0.0
5.953270030939933,0.0,0.0,0.0
5.983245623456127,0.0,0.0,0.0
5.905549371919223,0.0,0.0,0.0
5.931632161771787,0.0,0.0,0.0
5.85156312147005,0.0,0.0,0.0
5.886427708417236,0.0,0.0,0.0
5.852722475413769,0.0,0.0,0.0
5.854747415694508,0.0,0.0,0.0
5.873302207130731,0.0,0.0,0.0
5.85203393862501,0.0,0.0,0.0
5.902113638190148,0.0,0.0,0.0
5.93897653559702,0.0,0.0,0.0
5.947809483398748,0.0,0.0,0.0
6.006695361071257,0.0,0.0,0.0
5.983485073046792,0.0,0.0,0.0
5.901249256395003,0.0,0.0,0.0
5.986632718014005,0.0,0.0,0.0
5.961661341853036,0.0,0.0,0.0
6.028212032311217,0.0,0.0,0.0
5.975064192498082,0.0,0.0,0.0
5.972657023974637,0.0,0.0,0.0
5.984351537184857,0.0,0.0,0.0
6.018410750185167,0.0,0.0,0.0
5.938066346229611,0.0,0.0,0.0
5.890077305940907,0.0,0.0,0.0
5.857523970522202,0.0,0.0,0.0
5.838299667739043,0.0,0.0,0.0
5.896584948078365,0.0,0.0,0.0
5.833818778795743,0.0,0.0,0.0
5.819675368271395,0.0,0.0,0.0
5.788830646750483,0.0,0.0,0.0
5.825459771644531,0.0,0.0,0.0
5.885821495577593,0.0,0.0,0.0
5.843938468078324,0.0,0.0,0.0
5.896460953495174,0.0,0.0,0.0
5.979125844763466,0.0,0.0,0.0
5.944780436497501,0.0,0.0,0.0
5.944892847202894,0.0,0.0,0.0
5.95198478725933,0.0,0.0,0.0
5.92261310545861,0.0,0.0,0.0
5.952710618809245,0.0,0.0,0.0
5.975460774419717,0.0,0.0,0.0
5.913718654676544,0.0,0.0,0.0
5.992797118847538,0.0,0.0,0.0
5.9957037154904915,0.0,0.0,0.0
5.993557879667554,0.0,0.0,0.0
5.973715651135006,0.0,0.0,0.0
5.963582390203822,0.0,0.0,0.0
5.94835830411221,0.0,0.0,0.0
5.898035050451408,0.0,0.0,0.0
5.9275999838572995,0.0,0.0,0.0
5.866496530823829,0.0,0.0,0.0
5.878367649393957,0.0,0.0,0.0
5.844078080715341,0.0,0.0,0.0
5.786550053185204,0.0,0.0,0.0
5.874844484658513,0.0,0.0,0.0
5.823416914577135,0.0,0.0,0.0
5.873620862587764,0.0,0.0,0.0
5.884486160738094,0.0,0.0,0.0
5.942043477391356,0.0,0.0,0.0
5.993138845304897,0.0,0.0,0.0
6.002867611916519,0.0,0.0,0.0
5.960312116291044,0.0,0.0,0.0
5.940435951348042,0.0,0.0,0.0
5.996009046162032,0.0,0.0,0.0
6.019744762822056,0.0,0.0,0.0
6.021331609566904,0.0,0.0,0.0
6.02730975005989,0.0,0.0,0.0
5.965369577359895,0.0,0.0,0.0
5.936762623879188,0.0,0.0,0.0
6.047238999137186,0.0,0.0,0.0
5.9535774108638435,0.0,0.0,0.0
5.865908552475717,0.0,0.0,0.0
5.833664310112003,0.0,0.0,0.0
5.809058497293016,0.0,0.0,0.0
5.8752,0.0,0.0,0.0
5.857333689553833,0.0,0.0,0.0
5.864826466409581,0.0,0.0,0.0
5.807067812798471,0.0,0.0,0.0
5.818788155877686,0.0,0.0,0.0
5.826611826291331,0.0,0.0,0.0
5.865423265535814,0.0,0.0,0.0
5.911139729555699,0.0,0.0,0.0
5.993016268305227,0.0,0.0,0.0
5.980209037078251,0.0,0.0,0.0
5.977177177177178,0.0,0.0,0.0
5.886882317920222,0.0,0.0,0.0
5.977416513173702,0.0,0.0,0.0
6.012707434117047,0.0,0.0,0.0
5.931861600509446,0.0,0.0,0.0
5.976333718474839,0.0,0.0,0.0
5.976322020520916,0.0,0.0,0.0
6.060802594244021,0.0,0.0,0.0
5.956399158162252,0.0,0.0,0.0
6.033786655333617,0.0,0.0,0.0
6.016847172081829,0.0,0.0,0.0
5.92067689053411,0.0,0.0,0.0
5.9134209574339796,0.0,0.0,0.0
5.84730966615523,0.0,0.0,0.0
5.917197966265839,0.0,0.0,0.0
5.8494486175483456,0.0,0.0,0.0
5.77078225104801,0.0,0.0,0.0
5.994423791821562,0.0,0.0,0.0
5.923683469445227,0.0,0.0,0.0
5.841177890417572,0.0,0.0,0.0
5.911615551799083,0.0,0.0,0.0
5.837060702875399,0.0,0.0,0.0
5.930316379655587,0.0,0.0,0.0
6.070989849356694,0.0,0.0,0.0
5.986336916803473,0.0,0.0,0.0
6.006216625488163,0.0,0.0,0.0
5.913484392330852,0.0,0.0,0.0
5.927988024266618,0.0,0.0,0.0
5.949707417365175,0.0,0.0,0.0
5.959261013737565,0.0,0.0,0.0
5.41457368386718,0.0,0.0,2.8998690648473575
0.0,2.162826625026994,0.0,7.129328734623897
0.0,6.508976038215579,0.0,0.0
0.0,6.723796967699407,0.0,0.0
0.0,6.665868550221477,0.0,0.0
0.0,6.405661337949292,0.0,0.0
0.0,6.588358678552701,0.0,0.0
0.0,6.473712849480476,0.0,0.0
0.0,6.540721751133898,0.0,0.0
0.0,6.4926126219370195,0.0,0.0
0.0,6.534150233446937,0.0,0.0
0.0,6.522913907284769,0.0,0.0
0.0,6.412639405204462,0.0,0.0
0.0,6.4763487447326265,0.0,0.0
0.0,6.5542716423565075,0.0,0.0
0.0,6.551162353530924,0.0,0.0
0.0,6.708922476840565,0.0,0.0
0.0,6.614581288524205,0.0,0.0
0.0,6.643772773743677,0.0,0.0
0.0,6.614084330359242,0.0,0.0
0.0,6.589302669057918,0.0,0.0
0.0,6.509338652436338,0.0,0.0
2.8806422415489354,3.3124813821864763,0.6792626023101048,3.9102686681327086
0.8183286474845964,0.0,7.0609327234697865,0.0
0.0,0.0,6.61260470529871,0.0
0.0,0.0,6.596549204029108,0.0
0.0,0.0,6.570945281460209,0.0
0.0,0.0,6.590133416071983,0.0
0.0,0.0,6.482522032294315,0.0
0.0,0.0,6.502472545115921,0.0
0.0,0.0,6.584084445943991,0.0
0.0,0.0,6.46376585973379,0.0
0.0,0.0,6.595421984739948,0.0
0.0,0.0,6.554094934272043,0.0
0.0,0.0,6.722577979756248,0.0
0.0,0.0,6.360386366159654,0.0
0.0,0.0,6.285376089529754,0.0
0.0,0.0,6.349105620116608,0.0
0.0,0.0,6.493788573093528,0.0
0.0,0.0,6.400255117294162,0.0
0.0,0.0,6.6847691927919035,0.0
0.0,0.0,6.521125435212195,0.0
0.0,0.0,6.621773876588499,0.0
0.0,0.0,6.550239311040323,0.0
0.0,0.0,6.6354963379368135,0.0
0.0,0.0,6.680132966456189,0.0
0.0,0.0,6.572553771584368,0.0
0.0,0.0,6.550342346890481,0.0
0.0,0.0,6.621418579348219,0.0
0.0,0.0,6.590212634987757,0.0
0.0,0.0,6.645620418427953,0.0
0.0,0.0,6.645364037288406,0.0
0.0,0.0,6.621566549841064,0.0
0.0,0.0,6.501388417204386,0.0
0.0,0.0,6.581180463888364,0.0
0.0,0.0,6.366483328508646,0.0
0.0,0.0,6.4402422379179205,0.0
0.0,0.0,6.399007905751045,0.0
0.0,0.0,6.367907766415289,0.0
0.0,0.0,6.378482228626321,0.0
0.0,0.0,6.294887163183405,0.0
0.0,0.0,6.468244668385283,0.0
0.0,0.0,6.518663088558185,0.0
0.0,0.0,6.5224787363304975,0.0
0.0,0.0,6.518668404770706,0.0
0.0,0.0,6.474551674095574,0.0
0.0,0.0,6.592025775271849,0.0
0.0,0.0,6.590930429067694,0.0
0.0,0.0,6.439590179779626,0.0
0.0,0.0,6.498194945848375,0.0
0.0,0.0,6.627160187397227,0.0
0.0,0.0,6.532930942659329,0.0
0.0,0.0,6.537346476200517,0.0
0.0,0.0,6.720256728908745,0.0
0.0,0.0,6.525881232137186,0.0
0.0,0.0,6.657261509726389,0.0
0.0,0.0,6.581625518559375,0.0
0.0,0.0,6.477229238423269,0.0
0.0,0.0,6.4836928859480825,0.0
0.0,0.0,6.468115644863646,0.0
0.0,0.0,6.399618502622794,0.0
0.0,0.0,6.501388417204386,0.0
0.0,0.0,6.388390299789957,0.0
0.0,0.0,6.351001177856302,0.0
0.0,0.0,6.510839287876953,0.0
0.0,0.0,6.468445175696321,0.0
0.0,0.0,6.396523965627607,0.0
0.0,0.0,6.489849639053961,0.0
0.0,0.0,6.40742890307603,0.0
0.0,0.0,6.504363803399173,0.0
0.0,0.0,6.648161317703196,0.0
0.0,0.0,6.653196476198173,0.0
0.0,0.0,6.52590190721781,0.0
0.0,0.0,6.614264731991542,0.0
0.0,0.0,6.48807827491213,0.0
0.0,0.0,6.695545046298137,0.0
0.0,0.0,6.5741812687636125,0.0
0.0,0.0,6.61042375752101,0.0
0.0,0.0,6.569946825969934,0.0
0.0,0.0,6.510450306146175,0.0
0.0,0.0,6.488969708570608,0.0
0.0,0.0,6.585746905420022,0.0
0.0,0.0,6.585987009653921,0.0
0.0,0.0,6.406685236768803,0.0
0.0,0.0,6.395793499043978,0.0
0.0,0.0,6.458754098360656,0.0
0.0,0.0,6.434139044169751,0.0
0.0,0.0,6.471931982536057,0.0
0.0,0.0,6.329474283545266,0.0
0.0,0.0,6.456936161892656,0.0
0.0,0.0,6.413067179416021,0.0
0.0,0.0,6.388693483404745,0.0
0.0,0.0,6.658089417819235,0.0
0.0,0.0,6.639952415239646,0.0
0.0,0.0,6.511554539001498,0.0
0.0,0.0,6.581614403243114,0.0
0.0,0.0,6.644982149940499,0.0
0.0,0.0,6.526109111308493,0.0
0.0,0.0,6.562348765929989,0.0
0.0,0.0,6.648041145469553,0.0
0.0,0.0,6.607763887583419,0.0
0.0,0.0,6.521530334560589,0.0
0.0,0.0,6.555744058273282,0.0
0.0,0.0,6.6162976131342965,0.0
0.0,0.0,6.640239237777315,0.0
0.0,0.0,6.404599129894345,0.0
0.0,0.0,6.479596763291554,0.0
0.0,0.0,6.4026985277891635,0.0
0.0,0.0,6.4075658156895035,0.0
0.0,0.0,6.285582041194169,0.0
0.0,0.0,6.450607665939544,0.0
0.0,0.0,6.52585579024035,0.0
0.0,0.0,6.4374166813896325,0.0
0.0,0.0,6.505681818181819,0.0
0.0,0.0,6.373965931981305,0.0
0.0,0.0,6.43055723437689,0.0
0.0,0.0,6.522465740342835,0.0
0.0,0.0,6.6338259441707725,0.0
0.0,0.0,6.606902023006744,0.0
0.0,0.0,6.491711271631243,0.0
0.0,0.0,6.415349799810448,0.0
0.0,0.0,6.531673208390736,0.0
0.0,0.0,6.555604150928393,0.0
0.0,0.0,6.609710798620325,0.0
0.0,0.0,6.666407313752188,0.0
0.0,0.0,6.510840824960338,0.0
0.0,0.0,6.628143306898337,0.0
0.0,0.0,6.544030108683129,0.0
0.0,0.0,6.505508440992313,0.0
0.0,0.0,6.6250538097288,0.0
0.0,0.0,6.371040723981901,0.0
0.0,0.0,6.395112834837128,0.0
0.0,0.0,6.417362791787024,0.0
0.0,0.0,6.55912294440094,0.0
0.0,0.0,6.477693474962065,0.0
0.0,0.0,6.406855851000908,0.0
0.0,0.0,6.4263492702255105,0.0
0.0,0.0,6.3061637889456925,0.0
0.0,0.0,6.411338482363245,0.0
0.0,0.0,6.418550724637682,0.0
0.0,0.0,6.4858568405521355,0.0
0.0,0.0,6.56842105263158,0.0
0.0,0.0,6.514832142306308,0.0
0.0,0.0,6.5215135384438,0.0
0.0,0.0,6.3466540553322295,0.0
0.0,0.0,6.553144244051692,0.0
0.0,0.0,6.5403665658064645,0.0
0.0,0.0,6.488143185524272,0.0
0.0,0.0,6.5255300272279495,0.0
0.0,0.0,6.380255941499085,0.0
0.0,0.0,6.669150918285865,0.0
0.0,0.0,6.521046160384949,0.0
0.0,0.0,6.405394890416288,0.0
0.0,0.0,6.406933106356637,0.0
0.0,0.0,6.584323922734028,0.0
0.0,0.0,6.3956926332825,0.0
0.0,0.0,6.4235257181727805,0.0
0.0,0.0,6.581556767476449,0.0
0.0,0.0,6.3622145761651545,0.0
0.0,0.0,6.481936162749914,0.0
0.0,0.0,6.376463524467126,0.0
0.0,0.0,6.328129625609346,0.0
0.0,0.0,6.303939962476547,0.0
0.0,0.0,6.629006585312567,0.0
0.0,0.0,6.404424040066778,0.0
0.0,0.0,6.523759370547055,0.0
0.0,0.0,6.5610268643153296,0.0
0.0,0.0,6.564037705274392,0.0
0.0,0.0,6.600739186894416,0.0
0.0,0.0,6.584794713014517,0.0
0.0,0.0,6.620299422374161,0.0
0.0,0.0,6.524902356214739,0.0
0.0,0.0,6.529983043009094,0.0
0.0,0.0,6.489042558600702,0.0
0.0,0.0,6.517708945123976,0.0
0.0,0.0,6.505691969983153,0.0
0.0,0.0,6.4889705882352935,0.0
0.0,0.0,6.426775692628049,0.0
0.0,0.0,6.4245618054759985,0.0
0.0,0.0,6.438454442964025,0.0
0.0,0.0,6.469276320849034,0.0
0.0,0.0,6.405693950177937,0.0
0.0,0.0,6.4024530471445,0.0
0.0,0.0,6.4006978474484955,0.0
0.0,0.0,6.41423340171399,0.0
0.0,0.0,6.406413562437768,0.0
0.0,0.0,6.424862494711334,0.0
0.0,0.0,6.424171757369902,0.0
0.0,0.0,6.643757159221077,0.0
0.0,0.0,6.477749256614227,0.0
0.0,0.0,6.569796419123568,0.0
0.0,0.0,6.5424303095641445,0.0
0.0,0.0,6.501107969740965,0.0
0.0,0.0,6.519086898139267,0.0
0.0,0.0,6.5177478580171355,0.0
0.0,0.0,6.534577527802633,0.0
0.0,0.0,6.570018507094386,0.0
0.0,0.0,6.531488366744606,0.0
0.0,0.0,6.525540727105385,0.0
0.0,0.0,6.489459211732355,0.0
0.0,0.0,6.536893129183657,0.0
0.0,0.0,6.476234532207703,0.0
0.0,0.0,6.44252370254731,0.0
0.0,0.0,6.461467252950706,0.0
0.0,0.0,6.445236179749453,0.0
0.0,0.0,6.455313541585925,0.0
0.0,0.0,6.4009589451603235,0.0
0.0,0.0,6.458542880458506,0.0
0.0,0.0,6.443629697525206,0.0
0.0,0.0,6.370620774431469,0.0
0.0,0.0,6.399795370251951,0.0
0.0,0.0,6.442317482944708,0.0
0.0,0.0,6.58911121451838,0.0
0.0,0.0,6.532202260437222,0.0
0.0,0.0,6.513187985973472,0.0
0.0,0.0,6.5563065935467435,0.0
0.0,0.0,6.475781070085207,0.0
0.0,0.0,6.514677849790317,0.0
0.0,0.0,6.559189313680333,0.0
0.0,0.0,6.549451667896491,0.0
0.0,0.0,6.538035379971725,0.0
0.0,0.0,6.5567924191863876,0.0
0.0,0.0,6.529281402042949,0.0
0.0,0.0,6.544123255281824,0.0
0.0,0.0,6.508443633044271,0.0
0.0,0.0,6.48104355786101,0.0
0.0,0.0,6.442405708460754,0.0
0.0,0.0,6.3740920096852305,0.0
0.0,0.0,6.428571428571428,0.0
0.0,0.0,6.489459211732355,0.0
0.0,0.0,6.480293308890927,0.0
0.0,0.0,6.471127406049496,0.0
0.0,0.0,6.488963568318948,0.0
0.0,0.0,6.525624379439395,0.0
0.0,0.0,6.488963568318948,0.0
0.0,0.0,6.370093457943925,0.0
0.0,0.0,6.414953271028037,0.0
0.0,0.0,6.6577374819699155,0.0
0.0,0.0,6.5017026106696925,0.0
0.0,0.0,6.542337193562941,0.0
0.0,0.0,6.548096571558314,0.0
0.0,0.0,6.583968361145945,0.0
0.0,0.0,6.523827678231032,0.0
0.0,0.0,6.589648798521256,0.0
0.0,0.0,6.544123255281825,0.0
0.0,0.0,6.533807829181495,0.0
0.0,0.0,6.508907205530445,0.0
0.0,0.0,6.468423970565999,0.0
0.0,0.0,6.528639739546241,0.0
0.0,0.0,6.475116225897417,0.0
0.0,0.0,6.490845463305775,0.0
0.0,0.0,6.49451390660883,0.0
0.0,0.0,6.448224683183012,0.0
0.0,0.0,6.467938660863404,0.0
0.0,0.0,6.482273838630808,0.0
0.0,0.0,6.459741152216241,0.0
0.0,0.0,6.435235518697379,0.0
0.0,0.0,6.521440036688833,0.0
0.0,0.0,6.538229981938592,0.0
0.0,0.0,6.606514757608197,0.0
0.0,0.0,6.649437519002737,0.0
0.0,0.0,6.680412371134022,0.0
0.0,0.0,6.699979604323883,0.0
0.0,0.0,6.686539784453107,0.0
0.0,0.0,6.596597353497165,0.0
0.0,0.0,6.66564511186025,0.0
0.0,0.0,6.680157305944792,0.0
0.0,0.0,6.689220359833922,0.0
0.0,0.0,6.668522408077537,0.0
0.0,0.0,6.662128432039936,0.0
0.0,0.0,6.686070686070688,0.0
0.0,0.0,6.6960707714796985,0.0
0.0,0.0,6.6776025236593055,0.0
0.0,0.0,6.595003785011353,0.0
0.0,0.0,6.595905989385898,0.0
0.0,0.0,6.560036044154089,0.0
0.0,0.0,6.594458308677868,0.0
0.0,0.0,6.517257295245909,0.0
0.0,0.0,6.577375775497189,0.0
0.0,0.0,6.524373098847167,0.0
0.0,0.0,6.5358873759519955,0.0
0.0,0.0,6.468953439677162,0.0
0.0,0.0,6.566733710295624,0.0
0.0,0.0,6.563636363636364,0.0
0.0,0.0,6.645114669303617,0.0
0.0,0.0,6.670711360533899,0.0
0.0,0.0,6.694101508916324,0.0
0.0,0.0,6.674602973582231,0.0
0.0,0.0,6.602914389799636,0.0
0.0,0.0,6.648654819437574,0.0
0.0,0.0,6.712328767123287,0.0
0.0,0.0,6.694988533403512,0.0
0.0,0.0,6.685344506979396,0.0
0.0,0.0,6.669153301007087,0.0
0.0,0.0,6.651022460610124,0.0
0.0,0.0,6.676651190654486,0.0
0.0,0.0,6.698930989064845,0.0
0.0,0.0,6.581285805219605,0.0
0.0,0.0,6.549206270092457,0.0
0.0,0.0,6.635229692728932,0.0
0.0,0.0,6.592147898821933,0.0
0.0,0.0,6.565459191342251,0.0
0.0,0.0,6.547668257487504,0.0
0.0,0.0,6.6,0.0
0.0,0.0,6.558448085234697,0.0
0.0,0.0,6.58525554047942,0.0
0.0,0.0,6.596501855076852,0.0
0.0,0.0,6.608498583569405,0.0
0.0,0.0,6.614885755222079,0.0
0.0,0.0,6.678728880507633,0.0
0.0,0.0,6.697163769441904,0.0
0.0,0.0,6.692642677057072,0.0
0.0,0.0,6.633073751717821,0.0
0.0,0.0,6.665649320921714,0.0
0.0,0.0,6.626487871026065,0.0
0.0,0.0,6.670018603248027,0.0
1.6952384658792394,0.0,6.627411482141474,0.0
1.7919502236048999,0.0,6.165091787037422,0.0
0.0,0.0,6.571044374719857,0.0
0.0,0.0,6.735710573351756,0.0
0.0,0.0,6.527289546716005,0.0
0.0,0.0,6.4639887809275764,0.0
0.0,0.0,6.484208413817324,0.0
0.0,0.0,6.4543009734479755,0.0
0.0,0.0,6.474198681518527,0.0
0.0,0.0,6.4832826747720365,0.0
0.0,0.0,6.417160768911213,0.0
0.0,0.0,6.375450850174615,0.0
0.0,0.0,6.367892299516664,0.0
0.0,0.0,6.427995855876596,0.0
0.0,0.0,6.448476163668467,0.0
0.0,0.0,6.469490528899,0.0
0.0,0.0,6.554583491821986,0.0
0.0,0.0,6.561882066622725,0.0
0.0,0.0,6.5999541669849515,0.0
0.0,0.0,6.579849211788896,0.0
0.0,0.0,6.570912881002617,0.0
0.0,0.0,6.509241795548849,0.0
0.0,0.0,6.605504587155963,0.0
0.0,0.0,6.49953481354824,0.0
0.0,0.0,6.5743445763933686,0.0
0.0,0.0,6.574337721194413,0.0
0.0,0.0,6.618239713418578,0.0
0.0,0.0,6.627419676711234,0.0
0.0,0.0,6.668671718102703,0.0
0.0,0.0,6.729402207027284,0.0
0.0,0.0,6.545454545454545,0.0
0.0,0.0,6.536678797165293,0.0
0.0,0.0,6.6288464844421515,0.0
0.0,0.0,6.609100807778988,0.0
0.0,0.0,6.634933932447354,0.0
0.0,0.0,6.639661929889864,0.0
0.0,0.0,6.615676342950228,0.0
0.0,0.0,6.578304422184217,0.0
0.0,0.0,6.600655009288873,0.0
0.0,0.0,6.662333193132719,0.0
0.0,0.0,6.7345229332182655,0.0
0.0,0.0,6.778156212927174,0.0
0.0,0.0,6.736820752085603,0.0
0.0,0.0,6.777332570120206,0.0
0.0,0.0,6.7278568150527756,0.0
0.0,0.0,6.75263774912075,0.0
0.0,0.0,6.717742547219904,0.0
0.0,0.0,6.663489754458126,0.0
0.0,0.0,6.698766175142945,0.0
0.0,0.0,6.699864191942054,0.0
0.0,0.0,6.7853690797171495,0.0
0.0,0.0,6.725054422113096,0.0
0.0,0.0,6.689673480222989,0.0
